path,iamgeName,ImageNorth,ImageEast,ImageLenght,ImageWidth,DateTime,AverageSpeedInteger,AvgEIRI,AvgCIRI,ImageElevation
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30426696_30342782_20180825073115_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.42669667,30.34278194,1440,2560,8/25/2018 7:31,113,1.5,2.2,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30427346_30342126_20180825073118_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.42734639,30.34212639,1440,2560,8/25/2018 7:31,115,1.6,1.7,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30428021_30341499_20180825073121_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.42802111,30.34149889,1440,2560,8/25/2018 7:31,115,3.4,2,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30428690_30340846_20180825073124_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.42869,30.34084639,1440,2560,8/25/2018 7:31,114,1.7,1.9,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30429385_30340173_20180825073127_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.42938528,30.34017361,1440,2560,8/25/2018 7:31,116,1.5,1.9,66
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30430014_30339503_20180825073130_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43001444,30.33950306,1440,2560,8/25/2018 7:31,113,1.4,1.5,66
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30430857_30338668_20180825073134_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43085694,30.33866833,1440,2560,8/25/2018 7:31,111,1.3,1.1,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30431458_30338074_20180825073137_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43145806,30.33807417,1440,2560,8/25/2018 7:31,108,1.3,1.2,66
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30432066_30337460_20180825073140_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43206694,30.33746028,1440,2560,8/25/2018 7:31,106,1.4,1.1,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30432867_30336658_20180825073144_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43286694,30.33665833,1440,2560,8/25/2018 7:31,104,1.3,1.1,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30433492_30336051_20180825073147_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43349278,30.33605167,1440,2560,8/25/2018 7:31,107,1.4,1,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30434088_30335425_20180825073150_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43408861,30.33542583,1440,2560,8/25/2018 7:31,107,1.5,1.4,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30434913_30334616_20180825073154_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43491306,30.33461667,1440,2560,8/25/2018 7:31,107,1.4,1.4,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30435517_30334010_20180825073157_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.4355175,30.33401056,1440,2560,8/25/2018 7:31,107,1.4,1.2,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30436128_30333424_20180825073200_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43612806,30.33342472,1440,2560,8/25/2018 7:32,107,1.5,1.6,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30436942_30332626_20180825073204_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.43694222,30.33262667,1440,2560,8/25/2018 7:32,106,1.5,1.4,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30441808_30327858_20180825073234_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44180861,30.32785806,1440,2560,8/25/2018 7:32,105,1.3,1.2,51
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30442580_30327071_20180825073238_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44258083,30.32707083,1440,2560,8/25/2018 7:32,104,1.5,1.7,59
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30443074_30326395_20180825073241_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44307417,30.32639556,1440,2560,8/25/2018 7:32,105,1.4,1.6,60
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30443614_30325686_20180825073244_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44361472,30.32568639,1440,2560,8/25/2018 7:32,109,2.1,1.7,59
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30444296_30324708_20180825073248_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44429611,30.32470833,1440,2560,8/25/2018 7:32,109,1.4,1.5,63
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30444848_30323955_20180825073251_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44484833,30.32395556,1440,2560,8/25/2018 7:32,109,1.5,1.5,65
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30445402_30323162_20180825073254_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44540194,30.32316222,1440,2560,8/25/2018 7:32,111,1.3,1.2,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30445935_30322393_20180825073257_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44593556,30.32239333,1440,2560,8/25/2018 7:32,111,1.3,1.1,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30446620_30321413_20180825073301_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44662,30.32141306,1440,2560,8/25/2018 7:33,108,1.4,1.4,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30447135_30320698_20180825073304_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44713583,30.32069861,1440,2560,8/25/2018 7:33,109,1.5,1.2,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30447634_30319999_20180825073307_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44763417,30.31999944,1440,2560,8/25/2018 7:33,107,1.4,1.6,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30448327_30319037_20180825073311_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44832694,30.31903722,1440,2560,8/25/2018 7:33,108,1.3,1.3,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30448813_30318316_20180825073314_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.44881361,30.31831694,1440,2560,8/25/2018 7:33,107,1.4,1.4,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30449327_30317607_20180825073317_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.4493275,30.3176075,1440,2560,8/25/2018 7:33,106,1.4,1.2,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30450008_30316637_20180825073321_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45000806,30.31663694,1440,2560,8/25/2018 7:33,107,1.4,1,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30450506_30315926_20180825073324_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45050639,30.31592583,1440,2560,8/25/2018 7:33,105,1.4,1.1,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30451169_30315000_20180825073328_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45116889,30.31500028,1440,2560,8/25/2018 7:33,105,1.5,1.2,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30451666_30314298_20180825073331_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45166639,30.31429833,1440,2560,8/25/2018 7:33,104,1.7,1.4,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30452173_30313582_20180825073334_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45217306,30.3135825,1440,2560,8/25/2018 7:33,104,1.2,1,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30452839_30312690_20180825073338_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45283944,30.31269,1440,2560,8/25/2018 7:33,104,1.5,1.4,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30453344_30311992_20180825073341_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45334444,30.31199194,1440,2560,8/25/2018 7:33,103,1.3,1.1,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30454016_30311030_20180825073345_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45401611,30.31103083,1440,2560,8/25/2018 7:33,105,1.3,1.1,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30454517_30310340_20180825073348_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45451778,30.31034,1440,2560,8/25/2018 7:33,103,1.5,1.5,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30455192_30309413_20180825073352_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.4551925,30.30941306,1440,2560,8/25/2018 7:33,104,1.2,1,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30455688_30308705_20180825073355_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45568861,30.30870583,1440,2560,8/25/2018 7:33,103,1.4,1.2,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30456299_30307760_20180825073359_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45629917,30.30776028,1440,2560,8/25/2018 7:33,103,1.5,1.3,76
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30456746_30307035_20180825073402_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45674639,30.30703528,1440,2560,8/25/2018 7:34,102,1.2,1.1,76
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30459698_30303338_20180825073419_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45969806,30.30333806,1440,2560,8/25/2018 7:34,102,1.2,1,75
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30459866_30303149_20180825073420_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.45986667,30.30314944,1440,2560,8/25/2018 7:34,102,1.4,1.2,73
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30460347_30302385_20180825073423_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46034694,30.30238528,1440,2560,8/25/2018 7:34,102,1.4,1.2,75
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30460945_30301535_20180825073427_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.460945,30.30153528,1440,2560,8/25/2018 7:34,103,1.3,1.1,65
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30461427_30300821_20180825073430_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.4614275,30.30082139,1440,2560,8/25/2018 7:34,102,1.2,1,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30462186_30299746_20180825073434_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46218639,30.29974583,1440,2560,8/25/2018 7:34,101,1.3,0.7,64
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30462640_30299049_20180825073437_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46264,30.29904972,1440,2560,8/25/2018 7:34,98,1.1,0.9,64
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30463225_30298105_20180825073441_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.463225,30.298105,1440,2560,8/25/2018 7:34,100,1.3,1,61
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30463679_30297325_20180825073444_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46367944,30.29732556,1440,2560,8/25/2018 7:34,104,1.4,1.1,62
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30464278_30296272_20180825073448_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46427806,30.29627222,1440,2560,8/25/2018 7:34,106,1.3,1,66
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30464725_30295481_20180825073451_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.464725,30.29548111,1440,2560,8/25/2018 7:34,108,1.2,1,67
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30465153_30294670_20180825073454_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46515333,30.29467056,1440,2560,8/25/2018 7:34,109,1.3,1.3,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30465698_30293677_20180825073458_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46569889,30.29367694,1440,2560,8/25/2018 7:34,104,1.3,1,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30466115_30292898_20180825073501_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.466115,30.29289889,1440,2560,8/25/2018 7:35,103,1.3,1.1,70
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30466670_30291910_20180825073505_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46667083,30.29191028,1440,2560,8/25/2018 7:35,106,1.3,1.1,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30467116_30291135_20180825073508_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46711611,30.29113528,1440,2560,8/25/2018 7:35,107,1.3,1.3,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30467571_30290335_20180825073511_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46757194,30.29033528,1440,2560,8/25/2018 7:35,109,1.4,1.2,67
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30468172_30289284_20180825073515_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46817194,30.28928444,1440,2560,8/25/2018 7:35,108,1.3,1.3,67
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30468623_30288486_20180825073518_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46862389,30.28848611,1440,2560,8/25/2018 7:35,107,1.3,1.2,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30469062_30287684_20180825073521_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46906222,30.28768444,1440,2560,8/25/2018 7:35,108,1.3,1.4,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30469654_30286616_20180825073525_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.46965444,30.28661667,1440,2560,8/25/2018 7:35,108,1.5,1.4,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30470089_30285851_20180825073528_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47008972,30.28585139,1440,2560,8/25/2018 7:35,108,1.5,1.7,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30470524_30285076_20180825073531_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47052444,30.28507639,1440,2560,8/25/2018 7:35,107,1.4,1.6,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30471102_30284046_20180825073535_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47110278,30.28404639,1440,2560,8/25/2018 7:35,107,1.6,1.8,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30471544_30283248_20180825073538_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47154417,30.28324861,1440,2560,8/25/2018 7:35,106,1.4,1.7,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30471987_30282471_20180825073541_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.4719875,30.28247111,1440,2560,8/25/2018 7:35,107,1.5,1.5,68
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30472568_30281390_20180825073545_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47256833,30.28139056,1440,2560,8/25/2018 7:35,108,1.5,1.5,69
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30473009_30280582_20180825073548_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47300917,30.28058278,1440,2560,8/25/2018 7:35,109,1.4,1.5,71
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30473463_30279756_20180825073551_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47346361,30.27975583,1440,2560,8/25/2018 7:35,109,1.4,1.2,74
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30473905_30278953_20180825073554_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47390583,30.27895361,1440,2560,8/25/2018 7:35,109,1.7,1.8,74
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30474498_30277889_20180825073558_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47449806,30.27788889,1440,2560,8/25/2018 7:35,110,1.4,1.4,73
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30474944_30277088_20180825073601_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47494444,30.27708806,1440,2560,8/25/2018 7:36,109,1.4,1.3,73
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30475360_30276307_20180825073604_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47536083,30.27630694,1440,2560,8/25/2018 7:36,109,1.3,1.2,72
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30476014_30275193_20180825073608_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47601417,30.27519333,1440,2560,8/25/2018 7:36,110,1.3,1.1,65
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30476474_30274375_20180825073611_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47647444,30.274375,1440,2560,8/25/2018 7:36,112,1.3,1.2,66
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30476900_30273593_20180825073614_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47690056,30.27359306,1440,2560,8/25/2018 7:36,109,1.5,1.1,65
,,,,,,,,,,
H:/Master Research/04-Proposal for Methodology/Roadroid Survey/04- 25-08-2018 Cairo-Alex Disert Road,867363024672796_30477360_30272778_20180825073617_0_M_e804b884-9078-48f4-bb80-016f35e74bbd.jpg,30.47736056,30.27277806,1440,2560,8/25/2018 7:36,110,1.3,1.1,65
